"id","year","month","day","quality_grade","place_guess","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
3320995,"2016","05","21","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
3468564,"2007","09","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3523749,"2016","06","25","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3655452,"2016","07","09","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
3703673,"2016","04","03","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
3720876,"2016","07","21","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","075","00277302","0500000US06075","06075","San Francisco","San Francisco County","CA","California","06",121045788,479608103
3770633,"2016","07","29","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3811435,"2016","08","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3827975,"2016","08","05","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3831117,"2016","07","31","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
3841276,"2016","08","07","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
3893795,"2016","08","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
3922213,"2016","08","06","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
3928156,"2016","08","16","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
3953874,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3953878,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3953904,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954000,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954794,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954795,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954796,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954801,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954857,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3954864,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3955037,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3955050,"2016","08","24","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3960125,"2016","08","25","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3960260,"2016","08","25","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
3960266,"2016","08","25","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","053","00277291","0500000US06053","06053","Monterey","Monterey County","CA","California","06",8499609697,1267806850
4031453,"2016","09","03","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
4074334,"2016","09","09","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
4111362,"2016","09","14","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
4111363,"2016","09","14","research","San Benito County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","069","00277299","0500000US06069","06069","San Benito","San Benito County","CA","California","06",3596591085,4719300
