"id","year","month","day","quality_grade","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
1039502,"2014","10","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1052088,"2014","11","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1054003,"2014","11","02","research","American Bullfrog (Lithobates catesbeianus)","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1063249,"2014","11","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","009","01675885","0500000US06009","06009","Calaveras","Calaveras County","CA","California","06",2641837360,43789489
1074875,"2014","11","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1076942,"2014","11","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1078968,"2014","10","21","research","Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1080134,"2014","11","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
1083246,"2014","10","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1083254,"2014","10","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1089717,"2007","04","02","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
1098938,"2014","08","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
1105978,"2014","11","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","025","00277277","0500000US06025","06025","Imperial","Imperial County","CA","California","06",10814595263,790216760
1105979,"2014","11","29","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","025","00277277","0500000US06025","06025","Imperial","Imperial County","CA","California","06",10814595263,790216760
1106931,"2014","11","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
1112266,"2014","11","24","research","bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
1167405,"2015","01","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
1194922,"2015","01","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1205738,"2014","08","07","research","Bullfrog","Lithobates catesbeianus","American Bullfrog","06","039","00277284","0500000US06039","06039","Madera","Madera County","CA","California","06",5534591551,42271836
1217886,"2014","08","07","research","Bullfrog","Lithobates catesbeianus","American Bullfrog","06","039","00277284","0500000US06039","06039","Madera","Madera County","CA","California","06",5534591551,42271836
1227418,"2014","12","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
1228480,"2012","06","06","research","Goldfield's Bull Frog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
1236370,"2015","02","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
1236672,"2015","02","15","research","Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
1236799,"2015","02","13","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
1249081,"2013","08","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
1252505,"2011","04","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","079","00277304","0500000US06079","06079","San Luis Obispo","San Luis Obispo County","CA","California","06",8549160509,815630594
1252715,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1252798,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1253106,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1253108,"2015","02","22","research","Rana toro","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1254071,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1254073,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1261666,"2015","02","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
1263410,"2015","02","28","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1266072,"2015","03","01","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
1271397,"2015","03","03","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
1283967,"2015","03","08","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1287499,"2015","03","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1294911,"2008","05","16","research","American Bullfrog (Lithobates catesbeianus)","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1298548,"2015","03","15","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
1301569,"2015","02","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
1304155,"2015","03","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","077","00277303","0500000US06077","06077","San Joaquin","San Joaquin County","CA","California","06",3605878834,89000661
1311438,"2015","03","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
1352275,"2015","03","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
1373609,"2015","04","06","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
